FRAME_NR,ROBOT_ID,ODOMETRY X,ODOMETRY Y,ODOMETRY THETA,POSITION X,POSITION Y,POSITION THETA,SPEED X,SPEED Y,SPEED W,HAS GOAL,X_MIN,X_MAX,Y_MIN,Y_MAX,TIMESTAMP
620,0,3.7348701471758328,4.139715969607823,-0.22716230962803086,2.6279410949654225,2.440066295310976,-0.004602567553735157,0.1650487267863735,0.034733111522986686,0.0640019394942361,False,0,0,0,0,75.08470249176025
621,0,3.753412546749283,4.138250135361274,-0.22747072847293387,2.6439485835844962,2.442293294288346,0.0191,0.17485790893162786,0.036626865968777456,-0.12493587565640607,False,0,0,0,0,75.18987727165222
622,0,3.7715578678041446,4.136411607982504,-0.22508773797403775,2.663885904452384,2.443856408928522,0.014820106069195916,0.15848314982301248,0.02260578182766247,0.017405928334515597,False,0,0,0,0,75.29529786109924
623,0,3.788571383557057,4.135863653429072,-0.22994155950115192,2.6729362727077084,2.445352410291789,0.014080363532239123,0.15139489538914916,0.04394720514153827,0.012060184642362637,False,0,0,0,0,75.39829444885254
624,0,3.806891764496979,4.134781154745358,-0.22883516896841202,2.694140398552457,2.4494955816513078,0.011752238838042632,0.15192855662805438,0.006678362690965146,-0.09706372228625265,False,0,0,0,0,75.50116658210754
625,0,3.822913152157294,4.133286487502189,-0.23080776504942727,2.711234058905821,2.4485288820286275,0.010126697355777248,0.13994669488996672,0.02327281934057243,-0.07581419786413185,False,0,0,0,0,75.60381197929382
626,0,3.837793384216115,4.13238283742701,-0.23147414919064146,2.724524958636018,2.4521601724385618,0.012047979964539922,0.14050214690274868,0.011225681369545257,-0.0915057918713208,False,0,0,0,0,75.70718216896057
627,0,3.856438837728619,4.131224584730875,-0.231950527166479,2.7415690937213775,2.4547545961414796,0.01381670921676297,0.13147472905954458,0.018140593404127055,0.01367498639227771,False,0,0,0,0,75.82918334007263
628,0,3.8699230113620584,4.129950486207893,-0.23133540212725864,2.7563861408063195,2.4572346640022427,0.008491539299066327,0.12244457444529634,0.012964910294532811,0.07192709570953681,False,0,0,0,0,75.93026876449585
629,0,3.8844869143224914,4.129390395273266,-0.22372358858480626,2.767341243259716,2.4592958860383685,0.009392007271426462,0.12894357872721432,0.02796551682398683,0.042579735333094615,False,0,0,0,0,76.03383183479309
630,0,3.898685529247479,4.128484168737065,-0.23136448257966524,2.7826132006370385,2.460082245275697,0.018493917610549405,0.12336123396861941,0.021671655143219982,-0.09342886902065128,False,0,0,0,0,76.13671112060547
631,0,3.9114346465455423,4.127362238045109,-0.23305051483503553,2.796827613537583,2.462595299888865,0.010700967782605774,0.11422622190433387,0.025928913559307917,0.025052172653792282,False,0,0,0,0,76.23962450027466
632,0,3.9255033102828563,4.126733769549203,-0.23289703582488802,2.8036251627628066,2.464764345243439,0.006445953003974137,0.11854518311424102,0.010251322203448564,-0.058763868831262445,False,0,0,0,0,76.34235501289368
633,0,3.938183794508476,4.125648339673916,-0.2322304206687267,2.8165912794568406,2.466234857138381,-0.00036999170748411195,0.12511076007760202,0.022378651898772778,-0.012167857671541826,False,0,0,0,0,76.44369673728943
634,0,3.950613693544919,4.124623890284798,-0.22995479910553607,2.8314297039716356,2.4704778073691416,0.011470936232894099,0.11813834686217888,0.030487044245593273,-0.14561617318192643,False,0,0,0,0,76.54881644248962
635,0,3.96336181933517,4.123858238389953,-0.22840417873274163,2.841848136864909,2.471232754196667,0.018003737594028738,0.11300484680794184,0.015934354082907217,-0.0036017682702069176,False,0,0,0,0,76.65330481529236
636,0,3.975295712704654,4.12291568910707,-0.2344587196918163,2.8560755764335743,2.4731475137125045,0.01644164979218089,0.09753042999086103,0.009579500599285556,-0.02619090403822144,False,0,0,0,0,76.75610017776489
637,0,3.9884518138241924,4.122193852979829,-0.2350173355190204,2.8668083557872177,2.4754386855823944,0.008813197408291194,0.11197409592456535,0.02610527223784955,0.05637109736274282,False,0,0,0,0,76.87175726890564
638,0,4.002307652690833,4.1216879086669005,-0.23527917682928695,2.879304177232565,2.4773671919801226,0.015442431412654353,0.1077682391620543,0.016459237482477563,-0.03484410191677351,False,0,0,0,0,76.98481035232544
639,0,4.013333056106259,4.120548791225709,-0.2371888399222506,2.892231512607606,2.479320803041903,0.0007462360134741173,0.10719906660982535,0.020215869750701804,0.00179246260512389,False,0,0,0,0,77.08932709693909
640,0,4.024404065996257,4.11990261033045,-0.23867344291825796,2.8980216204748044,2.4802116858066303,-0.0003457362721857577,0.09847537742703286,0.021972633305395305,0.020568806661100114,False,0,0,0,0,77.19298601150513
641,0,4.036395385590524,4.119599260828489,-0.23605516655716455,2.9119750593083316,2.482163641311151,-0.0012910223988632293,0.08455161550856032,0.012049983531532554,0.10541618409263309,False,0,0,0,0,77.29880356788635
642,0,4.048054917659963,4.119027133120968,-0.23301417177540473,2.9225395222077157,2.483405544799302,0.010719574540092735,0.10151186440119316,0.023354949595617146,-0.07398720939143791,False,0,0,0,0,77.41380167007446
643,0,4.059918176992552,4.119827715412311,-0.24010988142557324,2.9314390103821357,2.4834792058429582,0.012563331237883767,0.09211140844509028,0.026210691800041014,-0.005274037402719228,False,0,0,0,0,77.52649521827698
644,0,4.07179668786865,4.1189984916983065,-0.23968758879802135,2.942298808003263,2.486831606277128,0.011849419526565451,0.10287463185783001,0.011712270818209074,-0.0082488338024998,False,0,0,0,0,77.63812327384949
645,0,4.083159029904752,4.117498111782868,-0.24310522161279727,2.9527876894713936,2.4884661959595356,0.003947714145840053,0.07889163041189418,0.024522780603424298,-0.8065677795724346,False,0,0,0,0,77.74869847297668
646,0,4.086764360786242,4.118042897929919,-0.5078442377452598,2.9630804130487096,2.489351122288359,-0.09327108663410769,0.08368662574037726,0.05344724960271861,-2.9579676345300596,False,0,0,0,0,77.86303496360779
647,0,4.086670208295432,4.119222074613149,-0.8216043285689133,2.9629002655965087,2.4901368490367415,-0.3731654839824668,0.05194154431898898,0.024439701523327417,-2.384543887887057,False,0,0,0,0,77.97241830825806
648,0,4.086188851075604,4.118814813191126,-1.0613146301946532,2.962180155486093,2.4907766409809406,-0.6234255943951701,0.049940378745861325,0.018528401781757825,-1.7686121122003935,False,0,0,0,0,78.08318376541138
649,0,4.086903302845568,4.118630022854117,-1.6193197773873813,2.9619122649408887,2.493018144798098,-1.3753011322157789,0.00206598839618387,-0.0026066091291344178,-0.3065027332350305,False,0,0,0,0,79.65369725227356
650,0,3.973346295800443,3.684658632688587,-1.872835374559189,2.933214861659515,2.199295515421226,-1.6308786299483626,1.3616587308007504,0.0877730243901112,0.11560568596793974,False,0,0,0,0,79.77032685279846
651,0,3.9242048633054822,3.512392991712076,-1.9057952022850375,2.9139814609202905,2.0504598807720846,-1.665472667335799,1.341428478750465,0.10800046441049693,0.11135028282027593,False,0,0,0,0,79.89109945297241
652,0,3.8878146544068435,3.3394619431952117,-1.8720058568794313,2.8879333648456473,1.867631265911448,-1.6927181751443063,1.330159035177714,0.17634873924850786,0.18155904511925547,False,0,0,0,0,80.0144670009613
653,0,3.8621395477141323,3.1744606999210125,-1.8206947669963303,2.8733755633021474,1.7057344012797648,-1.6472688227127728,1.2990341447039386,0.13886943680454106,0.28081461297049515,False,0,0,0,0,80.12795066833496
654,0,3.8435990389133314,3.008590882627376,-1.773383081352422,2.8710727821850917,1.565580345085229,-1.5988335332775543,1.347447576959906,0.16764538643834886,-0.19947611595107606,False,0,0,0,0,80.2434983253479
655,0,3.8227106427031328,2.8400135658716477,-1.7778059819791512,2.876309315535841,1.4022543466237865,-1.5628052435376254,1.3698734997367141,0.07561304952934339,-0.138453676381582,False,0,0,0,0,80.35666227340698
656,0,3.792667169783851,2.6695671839277026,-1.7829380448671581,2.880509509955882,1.2408469120364738,-1.5644564084906816,1.3781146666484372,0.04215424383363886,0.0266795842109957,False,0,0,0,0,80.47123098373413
657,0,3.759891584573314,2.5002263455608675,-1.7978847861822302,2.8776763036555093,1.0879019784055752,-1.586197861883614,1.3743503106173574,0.058679320766654275,-0.15920158477006652,False,0,0,0,0,80.58447909355164
658,0,3.731471030173529,2.3307414279699707,-1.7838219520803356,2.8797943419357925,0.9332349367505739,-1.5825891263849565,1.3771268272417883,0.08284131113356408,-0.2096681326156502,False,0,0,0,0,80.70270919799805
659,0,3.6975107041715303,2.1169043537807264,-1.7739064182356044,2.8804647237104737,0.7235479839316076,-1.5561422623896473,1.3751656962956418,0.07601497873701635,0.03660566826219469,False,0,0,0,0,80.84487628936768
660,0,3.6681775203277334,1.9467816480619107,-1.7648585599732904,2.877625769945355,0.5585477549266858,-1.5692662849906187,1.3689302459684518,0.037430669726867094,0.32279784583695115,False,0,0,0,0,80.96151971817017
661,0,3.641479624336533,1.7756522678971018,-1.756745069174307,2.8725504575807155,0.40689531924501715,-1.5537023100172087,1.387898297651887,0.05245220556618302,-0.32744523742281695,False,0,0,0,0,81.07738041877747
662,0,3.6154000293225637,1.5967267275032997,-1.7275635382868602,2.873982588547288,0.24466695747534853,-1.532006010619659,1.3722787086003825,0.017764152951651513,0.027035087169403837,False,0,0,0,0,81.19536805152893
663,0,3.589021024384995,1.4320474102876208,-1.7376835911952062,2.873583842344211,0.07045542208555852,-1.5324791911153437,1.4366466038246102,0.027591227226468062,-0.12277874418635992,False,0,0,0,0,81.30938196182251
664,0,3.5597436408838026,1.2596004004518797,-1.7658298392118896,2.8643960696000925,-0.09234755641001396,-1.5533347248280016,1.3805035777865677,0.06686118221577114,-0.29331521585368714,True,144,632,288,343,81.42571902275085
665,0,3.5336730624424724,1.0878695476513005,-1.763710405847504,2.8628945081937034,-0.248186036173648,-1.5622700674800796,1.4133651206638336,0.08386235216430432,-0.036359185382182524,False,0,0,0,0,81.54097032546997
666,0,3.5083027261435076,0.9013415700003532,-1.771597060800139,2.8619564164965245,-0.4208147463652506,-1.5745269853988522,1.4012473767918159,0.09411276733799528,-0.2139250729787281,False,0,0,0,0,81.66289901733398
667,0,3.481212109581336,0.7094933422654571,-1.7828291957016373,2.853010503928076,-0.6006669360526496,-1.573958522705382,1.3744542845492134,0.11430347280723263,-0.2178478183397723,False,0,0,0,0,81.78842520713806
668,0,3.4563283233046187,0.5168789714516567,-1.7836783449845153,2.8544594084431076,-0.7654096264140073,-1.588505877410595,1.3778665464073165,0.13183555407178843,-0.2290075591710914,False,0,0,0,0,81.92222738265991
669,0,3.4363440704472006,0.34543380351722075,-1.7892305549418792,2.855877123475302,-0.9419271996654063,-1.5756592787415888,1.2864866101303956,0.17050978979552106,-0.12827063991642662,False,0,0,0,0,82.04183554649353
670,0,3.4169673166849646,0.18882640733300887,-1.7851287479967497,2.858703117150243,-1.082819971739666,-1.5754754424649244,1.1650463324022389,0.13723891304804187,0.062133679632312866,False,0,0,0,0,82.16140794754028
671,0,3.4015082300270754,0.05511865277791168,-1.7732996697375738,2.8720460508463965,-1.2202016650679124,-1.5778427602313,1.0381560084444188,0.1048222444997195,0.014410521440705537,False,0,0,0,0,82.27578043937683
672,0,3.384004688167214,-0.07709025452233376,-1.746378868296359,2.874,-1.357,-1.5618,0.8504433732462893,0.041542145910584555,0.02804860500234696,False,0,0,0,0,82.40350866317749
673,0,3.3794963635469197,-0.16937077114101656,-1.7185571818978418,2.88192259863339,-1.4689711161817112,-1.542220469875473,0.6291019810642697,0.08360691221625882,-0.12877193241676732,False,0,0,0,0,82.51974248886108
674,0,3.3760229267881465,-0.23742432627682403,-1.7264251841050533,2.8923532210831295,-1.5417777882981158,-1.5201231396555146,0.46413628426983045,0.06638162470612133,-0.09084680194321026,False,0,0,0,0,82.6343982219696
675,0,3.3729295125823495,-0.29875755404556803,-1.7380530553575637,2.9042672612013134,-1.6018018400090706,-1.5330287145145387,0.46533846528468725,0.04390448819136697,-0.13510522839718098,False,0,0,0,0,82.75037050247192
676,0,3.365715943809007,-0.3564464059091712,-1.7470344582158566,2.906859861206243,-1.6584157849999226,-1.5364836182233648,0.4571292065750383,0.02808318332240964,-0.042776843401385545,False,0,0,0,0,82.86766600608826
677,0,3.359557530781824,-0.4125013870036927,-1.7530925351373254,2.9105843002156373,-1.705531568063861,-1.5387444772642642,0.4394136475465919,0.01810459907595649,-0.10192069392149694,False,0,0,0,0,82.98196411132812
678,0,3.352642230112648,-0.48746530273754957,-1.7592386395946187,2.916109374539934,-1.7789788965965043,-1.545908710274006,0.36189466087462835,0.035948849641382175,-0.09021983007278345,False,0,0,0,0,83.15637803077698
679,0,3.347387176862638,-0.5309504298360834,-1.7601800654895727,2.921454898134789,-1.824528634000411,-1.5477367965324433,0.34857010927962023,0.03160058749329195,-0.06337901264910861,False,0,0,0,0,83.26880836486816
680,0,3.3443535538665814,-0.5682189341787357,-1.7635995594300924,2.923177625373387,-1.8592318942919637,-1.5533589178342302,0.32084838683263445,0.04043867444761348,-0.11448649368072705,False,0,0,0,0,83.3777506351471
681,0,3.3396567468510776,-0.6051737383846945,-1.7625565220428174,2.924,-1.892,-1.5562,0.27869756582534605,0.028146871917990687,-0.015095330169091814,False,0,0,0,0,83.49013876914978
682,0,3.3370740260586627,-0.640144523324627,-1.7615785612961528,2.925,-1.919,-1.5491,0.2716841310702845,0.030724333812187518,-0.0593000107324686,False,0,0,0,0,83.60242366790771
683,0,3.335619342385836,-0.6717906524565089,-1.7613755050181947,2.9294370088056856,-1.953816589394718,-1.5455,0.26924411764854456,0.022825810003562166,-0.06967922363412749,False,0,0,0,0,83.71611285209656
684,0,3.3318096758402724,-0.7033390471929821,-1.7647611192436,2.9334194947696464,-1.9829860064804097,-1.5486882927827215,0.2518404975936421,0.043960862709748874,-0.07444150152284357,False,0,0,0,0,83.83407807350159
685,0,3.3301315428132896,-0.7327649756252669,-1.7677052390090064,2.9350572637738157,-2.009951663759106,-1.5516401142791851,0.2183467930877032,0.03278557345956238,-0.06977005360334754,False,0,0,0,0,83.94964146614075
686,0,3.3277687631849133,-0.7587212086872918,-1.7593738960131835,2.939544332046923,-2.034697142338403,-1.5554478440999338,0.2167140951098181,0.02529150884455611,0.0012807030911209383,False,0,0,0,0,84.06480836868286
687,0,3.3255088541066637,-0.7860954793718806,-1.7691058930912023,2.9411829571896084,-2.0620848734731076,-1.554557546733693,0.21110444935103184,0.02175722241396852,-0.06642923683032576,False,0,0,0,0,84.18400263786316
688,0,3.3229795875275525,-0.8126700640581492,-1.7691045017047387,2.9431781053255754,-2.087064226683225,-1.5647,0.1906478850114779,0.0211288579829544,-0.002619197098134518,False,0,0,0,0,84.31150484085083
689,0,3.3210054499927297,-0.8363719065440903,-1.7688102090039393,2.9448293595872896,-2.1087094452906054,-1.5522566999417253,0.17547993362585285,0.021706451163620494,-0.0646840981274322,False,0,0,0,0,84.433354139328
690,0,3.3189589355231184,-0.8593596642376906,-1.7750514442080532,2.9471799548097035,-2.1308943093977075,-1.5568901281383807,0.17863051196006655,0.004211104450212826,-0.05385701508273183,False,0,0,0,0,84.55632543563843
691,0,3.31673506631741,-0.8859058558502088,-1.775386049176743,2.948227749922931,-2.1537340225592074,-1.5551,0.171915295639102,0.029611697594246547,-0.02273515250000474,False,0,0,0,0,84.70033884048462
692,0,3.315584135330146,-0.9079294832892227,-1.7736476603321996,2.9511522873107614,-2.1754517354610314,-1.550231633828879,0.1510966769550522,0.021124073891701366,-0.06326635850374096,False,0,0,0,0,84.83237743377686
693,0,3.315518108249234,-0.9277192578011721,-1.7816847521180468,2.9531050285683205,-2.1937799572784598,-1.5569481916480166,0.1424368236826586,0.00791696546808899,-0.015475311857940932,False,0,0,0,0,84.95134711265564
694,0,3.3133697504286124,-0.9470765403943954,-1.782618831076076,2.956259766520169,-2.211452656154014,-1.561838407608681,0.15169315050747254,0.014607866373297855,-0.16820158745793784,False,0,0,0,0,85.06827211380005
695,0,3.312052380177314,-0.9651344750830458,-1.7846545883975877,2.957692555814729,-2.2302813196992655,-1.5690094833483363,0.12773318739922518,0.014170867906213025,-0.05394784505195188,False,0,0,0,0,85.1926908493042
696,0,3.310387426276806,-0.982858971419602,-1.7853920114297421,2.9582916553944245,-2.244370804238104,-1.5639717146498195,0.1297672114028577,0.02941049020879977,0.12358467995796968,False,0,0,0,0,85.3191442489624
697,0,3.3096990446031116,-0.9978378292130208,-1.7843910290983174,2.9590852742750937,-2.2577155752501814,-1.5668105833099697,0.12227040754277191,0.01318053351016876,0.009283987584219056,False,0,0,0,0,85.4220404624939
698,0,3.3079115888000974,-1.0115533987908478,-1.780498229793849,2.9594843264363226,-2.272859747748332,-1.5618699725295107,0.13261307416400248,0.01062732886767858,-0.05959814265151697,False,0,0,0,0,85.5251452922821
699,0,3.3071906134480127,-1.0267787952361247,-1.7870901743386578,2.96,-2.285,-1.5666,0.11612162700299217,0.0227338992418022,-0.04315938330129038,False,0,0,0,0,85.63309788703918
700,0,3.3080252906752237,-1.0418756261225703,-1.7835763857018012,2.96338309087787,-2.2982016414520743,-1.5759,0.12313779852909781,0.03224703249178142,0.04797396620842542,False,0,0,0,0,85.75128483772278
701,0,3.3076283394279926,-1.0572297240211794,-1.785322963763002,2.96829068207907,-2.312814094306231,-1.5666,0.1106561103754948,0.00965296970158189,-0.02685621961145862,False,0,0,0,0,85.86838102340698
702,0,3.3069343715063257,-1.0687385292906204,-1.7859220209815654,2.9700361560209334,-2.3246405594272685,-1.569778639917636,0.11377289057054513,0.016452514860476868,-0.06641383464254214,False,0,0,0,0,85.97101330757141
703,0,3.3055289696221095,-1.0814994904406279,-1.7856836871863768,2.97,-2.336,-1.5551,0.10822981749320185,0.010044951595759476,-0.05818040302782579,False,0,0,0,0,86.07454538345337
704,0,3.304785168028726,-1.094537688412122,-1.7807566434922704,2.971828234323045,-2.34904985404371,-1.563101722566779,0.10497438170895082,0.03697323983484932,-0.008778553715342086,True,0,625,341,480,86.17713451385498
705,0,3.3051522644835214,-1.1062959067971263,-1.7811082332613561,2.972833793457401,-2.359540754760311,-1.5615616271443724,0.10925232137921954,0.015764718026366288,-0.0033509602533887684,False,0,0,0,0,86.28101229667664
706,0,3.3053987162676077,-1.1186173282936072,-1.7843525166257657,2.9778170239608195,-2.3705405017445744,-1.5593222940724798,0.09329176200184391,0.030674320823818053,0.11262353846828754,False,0,0,0,0,86.38452863693237
707,0,3.305172108443166,-1.1299304862801054,-1.7793018919805061,2.9812124020041035,-2.380128995148683,-1.570065762863141,0.1046541957380481,0.021750287467758644,0.0516421820606493,False,0,0,0,0,86.48664951324463
708,0,3.303881465001643,-1.14251900490769,-1.7794527903016573,2.982331301972607,-2.391727538041578,-1.557672814740164,0.1039081195122506,0.013631947807442785,-0.021293030489110354,False,0,0,0,0,86.60164737701416
709,0,3.302721177431958,-1.152890436120831,-1.7836790703178165,2.982193060416754,-2.4024527313806687,-1.5684594878368865,0.09745287354101512,0.016252866874788482,-0.03426063611333685,False,0,0,0,0,86.7037422657013
710,0,3.3023548184265548,-1.1641148593170496,-1.7848140810000217,2.9820709790351856,-2.4100859068907647,-1.5706,0.10325865373913164,0.011971351206993892,-0.03965486698866749,False,0,0,0,0,86.80715084075928
711,0,3.301164896110109,-1.176314211241808,-1.7835173280583387,2.9831809814247827,-2.4210377117058175,-1.5672628931298747,0.09765174475138945,0.020527659920582364,-0.060436137963774894,False,0,0,0,0,86.91719245910645
712,0,3.301990138514318,-1.1873817083416733,-1.7860717734846674,2.9841215000996764,-2.4315080980789547,-1.5637101944006384,0.08607945603640807,0.028976989672221003,0.09459435975534897,False,0,0,0,0,87.02034544944763
713,0,3.3022118973169783,-1.197980267956894,-1.7810292888506676,2.9868621864121985,-2.44178537290883,-1.569043507152136,0.09347691267277124,0.02665860816680898,0.10739300713255795,False,0,0,0,0,87.12343835830688
714,0,3.3023938866769003,-1.2094031246513266,-1.7763779443655419,2.9899394923172684,-2.450078860556681,-1.5678819474989931,0.0922190026661717,0.028868345418534884,-0.01857430081356426,False,0,0,0,0,87.22652840614319
715,0,3.3027956255613944,-1.2150107908812384,-1.9313506664555826,2.991063840786157,-2.46051489873059,-1.6268414622073044,0.0815103063520679,0.04130560996918316,-2.685093306830524,False,0,0,0,0,87.33099794387817
716,0,3.3036004026543506,-1.2138939921827476,-2.245173239907961,2.9930449417261213,-2.4647816101251823,-1.79545813304579,0.06004495866594324,0.043247984810365125,-2.6970576803874775,False,0,0,0,0,87.43570828437805
717,0,3.304574930338607,-1.2142987221253088,-2.500091357120645,2.992914356975588,-2.461985635949453,-2.07534082042307,0.05955243953912817,0.021791995218328947,-2.164860096416068,False,0,0,0,0,87.5408833026886
718,0,3.3036972116993537,-1.2144835666969414,-2.701724236397472,2.9930788029720548,-2.4631904477637345,-2.348512925894791,0.053339906977174834,0.03421594045111255,-1.4784125426551946,False,0,0,0,0,87.64505815505981
719,0,3.3036740031221514,-1.2144868473709156,-2.8435043141540306,2.995024913007792,-2.4630117997236054,-2.5676731660625953,0.02316095085222855,0.015575733820857397,-1.0519829242428234,False,0,0,0,0,87.74891424179077
720,0,3.30407686713083,-1.2148944655143128,-2.952721633305559,2.995,-2.463,-2.6918,0.023186501994033177,0.007171526534103918,-0.8867959177596526,False,0,0,0,0,87.85032558441162
721,0,3.3039570848250492,-1.2142700076961546,-3.0298479798437614,2.9948817009208724,-2.4627425333701356,-2.7772852847812404,0.017486566158611324,0.008466063783818156,-0.6612162793796966,False,0,0,0,0,87.9528272151947
722,0,3.30426395248633,-1.2138109840820395,-3.0935333175120334,2.996131214929037,-2.4609713733765184,-2.844267808976204,0.002333182146387969,0.004439539119103858,-0.4902205344647759,False,0,0,0,0,88.0524525642395
723,0,3.3039670304058633,-1.2135539541354186,3.1400289071610725,2.9958961477082426,-2.4608897557383123,-2.9305511383218312,0.016757794077259684,0.007834201422297977,-0.4541621770388988,False,0,0,0,0,88.15821266174316
724,0,3.3036759118105756,-1.2132541928301208,3.1008304229411463,2.9960176413086845,-2.459996865140334,-2.966256945664032,0.018866637759694015,0.004309862305205761,-0.31548858890020104,False,0,0,0,0,88.25874876976013
725,0,3.3038839834897686,-1.2135004620357028,3.086274874571499,2.995141763257024,-2.4611691311454194,-2.993781778415223,-0.0028103147635945925,0.0001329015053927636,0.0,False,0,0,0,0,88.35901975631714
726,0,3.303918459790002,-1.213525996476206,3.086274874571499,2.995996820634154,-2.4609766261530757,-3.0064,-0.0014037889962752398,0.006111748324784408,0.023505259358069845,False,0,0,0,0,88.46171116828918
727,0,3.296339423320843,-1.2118562186862887,3.0586096321098575,2.9923515592960923,-2.460969032127067,-3.014341265189674,0.1543876607368534,-0.024454474183116914,-0.29576918065591085,False,0,0,0,0,88.56335663795471
728,0,3.2698187920297523,-1.2038847655834213,3.034066174496857,2.9818740757697917,-2.4586979014863246,-3.041055705561767,0.39087320302108014,-0.05304799434612957,-0.47555641960613904,False,0,0,0,0,88.66538548469543
729,0,3.2116578287874775,-1.191905596876097,3.006556088271408,2.9553876401438774,-2.4559329957368172,-3.0522,0.6687426495413519,-0.0440813229937021,-0.3850996924309751,False,0,0,0,0,88.76900625228882
730,0,3.1130534004319377,-1.1702080942742976,2.976054957279688,2.8978200168097517,-2.455254091666585,-3.0840619122135284,0.9827946238076998,-0.002198539855485515,-0.03597143717603268,False,0,0,0,0,88.8766872882843
731,0,2.989704406124273,-1.1418672214953514,2.9017037126067247,2.794837413865334,-2.4434910655732596,3.1384544917914208,1.2211120521218175,-0.03250449906420505,-0.5157558031118059,False,0,0,0,0,88.9827332496643
732,0,2.848747849713695,-1.1059504822110333,2.872586098633174,2.6825609235482184,-2.4297419022950697,3.0969004525651114,1.4081329434568997,0.07068858361168417,0.48733838283544184,False,0,0,0,0,89.08663892745972
733,0,2.694995425229789,-1.0768840901270826,2.876258248574167,2.5579936035797615,-2.4105642792064734,3.0842140728552097,1.4260312160488853,0.1868383825195406,0.06123189129233131,False,0,0,0,0,89.19275188446045
734,0,2.5255806383420065,-1.0518095113134098,2.9156841294822917,2.419,-2.385,3.0847,1.3622990660583296,0.17038139914236994,0.25035252966236143,False,0,0,0,0,89.30159878730774
735,0,2.371408951096078,-1.0379388498124598,2.9369645782977396,2.2672655196171183,-2.380734345060097,3.1104641779546633,1.38285040710395,0.18391616707383251,-0.2933040903403632,False,0,0,0,0,89.4091157913208
736,0,2.2201963776672917,-1.0226620593509332,2.942333856612911,2.1244327961601113,-2.3777113582561986,3.135023679067188,1.3026105294048218,0.12636276986151435,-0.34290798289525926,False,0,0,0,0,89.51388645172119
737,0,2.083360309492428,-1.0087206960345487,2.952913407538859,2.0003022236655252,-2.376349962957843,3.1371711952596377,1.2377182435359313,0.09219734654124617,-0.17394652840286007,False,0,0,0,0,89.61765170097351
738,0,1.9375840623423577,-0.9898889634357508,2.962653600719879,1.8588079184790607,-2.3762887296559274,3.1395055644373615,1.0967363111331572,0.0613602181748657,0.14839753706335168,False,0,0,0,0,89.73337650299072
739,0,1.8142885295233806,-0.9721898706287191,2.957189769262191,1.7362305554648751,-2.3777218659353245,-3.1323815466909477,0.9687914350085427,0.05316330710481343,-0.23802543289394684,False,0,0,0,0,89.83944368362427
740,0,1.7134739133813153,-0.9625150203237787,2.9693363953829883,1.6162219744886628,-2.3806383998210237,-3.1120450302652305,0.787895283318213,0.18384416897806422,0.4320895547110175,False,0,0,0,0,89.94870686531067
741,0,1.6329527222361573,-0.9626080537667242,3.0198632788193054,1.5296765937624648,-2.379716725640194,-3.0996416984408284,0.6254797241486868,0.04625954069149704,-0.049971773676845466,False,0,0,0,0,90.0547022819519
742,0,1.5668472164307308,-0.9597670577663983,3.028099100620407,1.454536350528213,-2.3866198333873885,-3.062139964399094,0.5269598816557193,0.038900591993270534,-0.2558225073933209,False,0,0,0,0,90.15851593017578
743,0,1.5091219681841703,-0.9569540342579013,3.0072407107767525,1.3926474874240786,-2.3964967704924662,-3.0743151878703556,0.44882420375291643,0.07650586099642018,-0.23692480658378567,False,0,0,0,0,90.26317477226257
744,0,1.4595674652792348,-0.955619627897846,3.002952794803164,1.3410903293255636,-2.397720659460186,-3.0856561872672903,0.46121563851411035,0.051766277448844183,-0.12439335770890358,False,0,0,0,0,90.36788487434387
745,0,1.4081068074480045,-0.9517587475470355,3.004105550708558,1.295903690320998,-2.401234487885257,-3.091551103133696,0.4611006808138513,0.0,0.0021265153218508193,False,0,0,0,0,90.47028040885925
746,0,1.3608353032126133,-0.9470861663223752,2.9967320110708915,1.2519547316894706,-2.401247197613569,-3.090233374297419,0.38166073790142485,0.02938568701932376,-0.08314807135752411,False,0,0,0,0,90.57554030418396
747,0,1.3173690905704687,-0.9463802698938368,2.9960791131235545,1.212890359925395,-2.407020858295198,-3.080545537405781,0.3602281647575798,0.05274967689867856,-0.06955377145409936,False,0,0,0,0,90.68139624595642
748,0,1.2742721332181757,-0.9429059811717677,2.981144157664677,1.1622931184853742,-2.415077640787739,-3.1033772203332335,0.3126774128915798,0.018057704887103773,-0.15833041257827896,False,0,0,0,0,90.79568099975586
749,0,1.2365182496227398,-0.9396638155414603,2.98323995636638,1.1273791966126758,-2.41608485548652,-3.1112757998053837,0.288596135022804,0.006672547098722156,-0.009831436246739655,False,0,0,0,0,90.90298438072205
750,0,1.2047939694877339,-0.9381542963155877,2.983224913737448,1.1008627136854443,-2.418248701263945,-3.105209666891531,0.29281746218314886,0.030253719593471298,-0.17304687839740207,False,0,0,0,0,91.00675988197327
751,0,1.1730029633926113,-0.9353009943373131,2.984084926736916,1.0685605785824623,-2.42155814087478,-3.109625833394708,0.2751329278385952,0.03605211834861677,0.026853615458335645,False,0,0,0,0,91.11110544204712
752,0,1.1432978864922028,-0.9332653275704391,2.983556784869272,1.0352559952923377,-2.4223903528582307,-3.111308249425607,0.23747712488082778,0.032852319939858016,-0.10200510190235335,False,0,0,0,0,91.21479439735413
